31.06,277.3
31.249,278.25
31.44,279.21
31.631,280.16
16.215,6.9648
16.137,7.9178
16.06,8.8709
15.984,9.824
15.908,10.777
15.834,11.731
15.761,12.684
15.689,13.637
15.618,14.591
15.547,15.544
15.478,16.498
15.41,17.451
15.342,18.405
15.276,19.358
15.211,20.312
15.146,21.266
15.083,22.219
15.02,23.173
14.958,24.127
14.898,25.081
14.838,26.034
14.779,26.988
14.721,27.942
14.664,28.896
14.608,29.849
14.553,30.803
14.499,31.757
14.446,32.711
14.394,33.665
14.343,34.618
14.292,35.572
14.243,36.526
14.195,37.479
14.147,38.433
14.1,39.387
14.055,40.34
14.01,41.294
13.966,42.248
13.923,43.201
13.881,44.155
13.84,45.108
13.8,46.062
13.761,47.015
13.723,47.969
13.685,48.922
13.649,49.875
13.613,50.829
13.579,51.782
13.545,52.735
13.512,53.689
13.48,54.642
13.449,55.595
13.419,56.548
13.39,57.501
13.362,58.454
13.335,59.407
13.308,60.36
13.283,61.313
13.258,62.266
13.234,63.219
13.212,64.172
13.19,65.125
13.169,66.078
13.149,67.03
13.13,67.983
13.111,68.936
13.094,69.888
13.078,70.841
13.062,71.794
13.048,72.746
13.034,73.699
13.021,74.651
13.01,75.603
12.999,76.556
12.989,77.508
12.98,78.461
12.972,79.413
12.964,80.365
12.958,81.317
12.953,82.269
12.948,83.222
12.944,84.174
12.942,85.126
12.94,86.078
12.939,87.03
12.939,87.982
12.94,88.934
12.942,89.886
12.945,90.838
12.949,91.79
12.954,92.741
12.959,93.693
12.966,94.645
12.973,95.597
12.982,96.548
12.991,97.5
13.001,98.452
13.013,99.403
13.025,100.35
13.038,101.31
13.052,102.26
13.067,103.21
13.082,104.16
13.099,105.11
13.117,106.06
13.136,107.02
13.155,107.97
13.176,108.92
13.197,109.87
13.219,110.82
13.243,111.77
13.267,112.72
13.292,113.67
13.318,114.63
13.345,115.58
13.373,116.53
13.402,117.48
13.432,118.43
13.463,119.38
13.495,120.33
13.527,121.28
13.561,122.23
13.596,123.18
13.631,124.14
13.668,125.09
13.705,126.04
13.743,126.99
13.783,127.94
13.823,128.89
13.864,129.84
13.906,130.79
13.949,131.74
13.993,132.69
14.038,133.64
14.084,134.59
14.131,135.54
14.178,136.5
14.227,137.45
14.277,138.4
14.327,139.35
14.379,140.3
14.431,141.25
14.485,142.2
14.539,143.15
14.594,144.1
14.651,145.05
14.708,146
14.766,146.95
14.825,147.9
14.885,148.85
14.946,149.8
15.008,150.75
15.071,151.7
15.134,152.65
15.199,153.6
15.265,154.55
15.331,155.5
15.399,156.45
15.467,157.4
15.537,158.35
15.607,159.3
15.679,160.25
15.751,161.2
15.824,162.15
15.898,163.1
15.973,164.05
16.049,165
16.126,165.95
16.204,166.9
16.283,167.85
16.363,168.8
16.444,169.75
16.525,170.7
16.608,171.65
16.692,172.6
16.776,173.55
16.862,174.49
16.948,175.44
17.036,176.39
17.124,177.34
17.213,178.29
17.304,179.24
17.395,180.19
17.487,181.14
17.58,182.09
17.674,183.04
17.769,183.99
17.865,184.94
17.962,185.89
18.06,186.84
18.159,187.79
18.259,188.74
18.36,189.68
18.461,190.63
18.564,191.58
18.668,192.53
18.773,193.48
18.878,194.43
18.985,195.38
19.092,196.33
19.201,197.28
19.311,198.23
19.421,199.18
19.533,200.13
19.645,201.08
19.759,202.02
19.873,202.97
19.988,203.92
20.105,204.87
20.222,205.82
20.341,206.77
20.46,207.72
20.58,208.67
20.702,209.62
20.824,210.57
20.947,211.52
21.072,212.47
21.197,213.42
21.323,214.37
21.451,215.31
21.579,216.26
21.709,217.21
21.839,218.16
21.97,219.11
22.103,220.06
22.236,221.01
22.37,221.96
22.506,222.91
22.642,223.86
22.78,224.81
22.918,225.76
23.058,226.71
23.198,227.66
23.34,228.61
23.482,229.56
23.626,230.51
23.77,231.46
23.916,232.41
24.062,233.36
24.21,234.31
24.358,235.26
24.508,236.2
24.659,237.15
24.81,238.1
24.963,239.05
25.116,240
25.271,240.95
25.427,241.9
25.583,242.85
25.741,243.8
25.9,244.75
26.059,245.7
26.22,246.65
26.381,247.6
26.544,248.55
26.708,249.5
26.872,250.45
27.038,251.41
27.204,252.36
27.372,253.31
27.54,254.26
27.709,255.21
27.88,256.16
28.051,257.11
28.223,258.06
28.396,259.01
28.57,259.96
28.745,260.91
